GROUP_NAME,N,AVG_PROB,POSITIVE_SHARE
The Rapha School,563,0.18891430760842504,0.181960
Northeast Alabama Community College,1503,0.18305542240793085,0.174364
St Philip's College,5713,0.23965746099247448,0.230260
National Outdoor Leadership School (NOLS),7775,0.34590125849921255,0.332879
Merit College,3871,0.27895413607926595,0.266862
Kansas State University,59496,0.24074808320979282,0.230450
Vet Tech Institute,944,0.32214978367403085,0.311475
Southwestern Assemblies of God University,3524,0.3562499791851281,0.340909
Dunbar Vocational Career Academy,1810,0.22234442765757084,0.210219
Great Lakes Christian College,1357,0.2756738178377056,0.266791
The Dickinson School of Law of The Pennsylvania State University,1275,0.2052309759666415,0.195234
Thaddeus Stevens College of Technology,1431,0.12737645214185392,0.121369
Coding Academy of America,805,0.19807016662251745,0.189944
Bloomsburg University of Pennsylvania,16693,0.23127179289194005,0.220697
Wayne Community College,3960,0.22610146348134857,0.216551
Paine College,1260,0.28563956043218625,0.274614
Arizona Automotive Institute,917,0.12062060535084047,0.109336
Nace International Institute,1583,0.07918478883748482,0.068204
Lithan Hall Academy,788,0.20597391757930797,0.200000
Hartwick College,5344,0.24966876046584052,0.239358
Albertus Magnus College,5884,0.22792601924295874,0.216108
Monmouth College,3790,0.241538361298483,0.230016
Cambridge College,16328,0.293072783641504,0.281173
Eastern Oklahoma State College,1394,0.21583280945483216,0.207515
Industrial Training Institute,813,0.13096645665301182,0.121593
John Paul The Great Catholic University,1844,0.22731406552728042,0.218453
Southeastern Academy,3068,0.21824108076491258,0.209309
Colegio Educativo Tecnologico Industrial Inc,3758,0.16053222229610128,0.143908
San Antonio College,18350,0.22602188926689804,0.215450
Neighborhood Playhouse School of The Theater,1052,0.2651734899104915,0.245950
Hollywood Cultural College,933,0.23921680862614506,0.229820
University of Saint Mary,2942,0.3116740253639198,0.298685
Central Washington University,27298,0.2534067022221426,0.241939
The King's Academy,2452,0.24680818067216617,0.239466
North Arkansas College,1339,0.22312135754996654,0.213581
University of California-Merced,8416,0.3095739912098335,0.300136
Pima Medical Institute-Denver,932,0.3903322229593128,0.384413
Eastern Iowa Community College District,2298,0.2552252988461987,0.241720
Autodesk Training Center,1077,0.10557903948455444,0.096799
Lincoln Trail College,1001,0.20765744432140887,0.199060
Windward Community College,3103,0.23430002695806856,0.221616
Academy of The Sacred Heart,7839,0.26487882051783074,0.253904
Nightingale College,1592,0.40341762003234366,0.392799
California State University-Dominguez Hills,26258,0.29721940873562785,0.285532
Bevill State Community College,2220,0.19184575239926577,0.182320
Schiller International University,2843,0.18708232108406483,0.174920
Montana State University Billings,5296,0.2861456469154815,0.272987
Texas Lutheran University,4822,0.23744639704376408,0.227022
The University of Texas Health Science Center at San Antonio,6596,0.43216517228144535,0.419082
Valley Vocational Technical Center,3774,0.20500266366512226,0.195447
Los Angeles Center For Enriched Studies,2058,0.31731517493578487,0.306486
Canadian Valley Technology Center,864,0.169604571036824,0.160952
Shenandoah University,7948,0.34717544644856235,0.336331
The Institute For Health Education,631,0.4135977133649943,0.389785
Angelo State University,11814,0.2533512081087485,0.242742
Alpine College,1914,0.1866448867304419,0.175741
United Nations Institute For Training and Research,879,0.42961970113309245,0.399299
Xerox University,997,0.14577869799078563,0.132713
National Computer Forensics Institute,516,0.20093823107911601,0.184655
"Devry University-Florida-Orlando, Fl",894,0.14346378713211821,0.134551
Danville Community College,2210,0.19728210416804287,0.187262
Damelin College,1494,0.16915709261100664,0.147887
The Ford Institute,1281,0.21210658053330506,0.200000
Strayer University-North Carolina,1198,0.2122907774228675,0.200000
Odyssey Training Center,503,0.34356548647790053,0.331650
The King's College,1137,0.254173563232791,0.236678
Johns Hopkins University,111456,0.30780328130219575,0.295758
Minnesota State Community and Technical College,3989,0.22462231766212104,0.215698
Childbirth International,935,0.6315711436307618,0.618432
Quinebaug Valley Community College,1647,0.2158318750064462,0.206608
Brown Mackie College,7627,0.24589923853513962,0.236637
Nuc University,1225,0.21639682243524108,0.207182
University of Louisville,52638,0.2568229747050668,0.246284
Burdett Business School,500,0.16277705616247187,0.156646
CUNY Laguardia Community College,18355,0.2214818125524647,0.212401
Capri College,534,0.2439136217608393,0.233974
American Institute of Interior Design,1124,0.1892709934953083,0.178042
Pacific Bible College,605,0.3345526981089386,0.321337
Nunez Community College,1586,0.1850174794516149,0.173780
Christ The King Seminary,1312,0.2526761268774901,0.242706
Colegio Mayor De Tecnologia Inc,5228,0.16941876078597895,0.148617
Western New Mexico University,2727,0.34325276456583104,0.331862
Lindsey Wilson College,2943,0.31996695817295917,0.308622
Aci Learning Denver,1209,0.19865751142398652,0.191264
Eastern Arizona College,2336,0.2682826424626218,0.257701
Ventura College,9631,0.24678372044869773,0.236170
Technical Vocational Institute,1178,0.154006918144517,0.146933
Hamburger University,1278,0.2006106047888003,0.180911
University of Idaho,26836,0.2580776561581207,0.246229
Praxis Institute,1187,0.27720569148148805,0.266339
College of The Atlantic,1150,0.37225311209728285,0.358625
National Center For Technology Innovation (NCTI),1337,0.20450376935330206,0.194896
American Institute of Alternative Medicine,727,0.5180218268402969,0.497143
Learning Journeys International Center of Coaching,623,0.5923166165183306,0.575931
Rice College,2830,0.19396317475762978,0.185318
Anthis Career Center,1093,0.22441898558785967,0.214803
Core Institute,1042,0.2840054044053365,0.266175
Georgia Medical Institute,1127,0.29795999915374044,0.287500
Mis Training Institute,518,0.21628341757357628,0.206430
Global Training Center,2270,0.18402939011695618,0.171988
Cathedral Bible College,1227,0.24320404422682743,0.232915
Intense School,1016,0.17811454789848372,0.166388
The Chicago School,1895,0.4434293102245651,0.432779
American Institute of Medical Sciences&Education,1672,0.23768166501814425,0.229439
Mission College,10155,0.2271846025238001,0.216864
Seattle Institute of East Asian Medicine,1494,0.1806665183134164,0.171571
Gods Bible School and College,554,0.3067272843256081,0.290323
Hr Training Center,1107,0.22275174034915882,0.207278
Ed Klopfer School of Real Estate,551,0.247063388271159,0.237519
University of Puerto Rico-Humacao,895,0.19164012314616047,0.180691
Platt College,3832,0.18177509143542242,0.173603
Daymar College,755,0.20450387578692653,0.196705
South Dakota State University,16699,0.24581567067379312,0.236161
Greenfield Community College,3309,0.24722793275715105,0.237863
Saint Francis Medical Center School of Nursing,829,0.3275863536299169,0.316764
Orange Ulster Boces,966,0.2186602447187037,0.206655
Pontifical Catholic University of Puerto Rico-Ponce,3092,0.18977472862855863,0.170079
University of Delaware,73605,0.23582440228370727,0.225289
Rend Lake College,1904,0.2175982969912476,0.210782
Allied Business School,1895,0.2236830444187366,0.216364
North Orange County Community College District,918,0.20883947594346935,0.195926
Arcadia University,12058,0.3354827875504399,0.325074
Multnomah University,3205,0.39873454577272144,0.382969
Construction Estimating Institute,662,0.1338412355027988,0.124842
Pepup Tech,635,0.24387124946539795,0.230556
Vineyard Leadership Institute,1045,0.3617412852003324,0.343919
Valley Forge Military College,4126,0.18892393494886367,0.179087
Naval Submarine School,2364,0.1441585203788386,0.132431
"Emmanuel College-Boston, Ma",5713,0.2783013526843863,0.267932
Valley College,3807,0.2143002332807276,0.201588
Emmanuel University,1323,0.2978894094690662,0.285986
British School of Coaching,2419,0.2220369475566787,0.212374
Norfolk State University,14233,0.27998147891554603,0.269156
Nebraska Wesleyan University,4827,0.2996359308736775,0.288013
Carolina Christian College,679,0.2865093931132969,0.276885
Milwaukee School of Engineering,12686,0.16062176213223917,0.152006
Rochester University,5101,0.2447768234163815,0.233109
Butte College,7787,0.251469500140744,0.240810
Keene State College,12475,0.257120862586133,0.245678
Naval School Explosive Ordnance Disposal,904,0.2055371533224197,0.191022
Southern Polytechnic State University,11164,0.11863515102102717,0.110450
Queens University of Charlotte,8303,0.29409393274097106,0.282821
Fortune Academy,2023,0.3505668000350786,0.336821
Jay's Technical Institute,3582,0.13639879032681856,0.124026
Medical College of Wisconsin,3244,0.4208154939974177,0.409670
Macalester College,8084,0.3569227375698346,0.343604
Davidson College,9127,0.30009969406278325,0.288168
Southern Worcester County Regional Vocational School District,1788,0.2169149240284893,0.204888
Onondaga Community College,9593,0.21664557287709926,0.207962
Albizu University,1027,0.3058916656566919,0.292468
Diamonds College,1206,0.21444875872409822,0.203650
College Unbound,1131,0.33849583583867815,0.327462
American University of Puerto Rico,515,0.1728701311514022,0.161054
University of Wisconsin-River Falls,12636,0.2546411670371985,0.242818
International Institute of The Americas,2170,0.29002437770515577,0.271289
New Mexico State University-Alamogordo,632,0.24839016330905497,0.240858
International Tefl Academy (ITA),3117,0.4004424767709306,0.387525
Tri-County Community College,1269,0.1909553156378011,0.180691
William Edge Institute,770,0.2805377675566041,0.263948
American Sentinel College of Nursing and Health Sciences,2682,0.3772633713304055,0.363794
Life Purpose Institute,1329,0.5575675044292943,0.543451
Pima Medical Institute-Mesa,860,0.38895048808537347,0.383111
Bay De Noc Community College,3791,0.22809256450960916,0.216707
Cooper University Hospital,520,0.3822471058767886,0.373554
Radcliffe College,12515,0.3845722397797483,0.372149
Morgan State University,18013,0.3038085381239544,0.293247
University of Maine at Presque Isle,2149,0.2625601171746594,0.251382
Baldwin Park Adult&Community Education,659,0.20779201057310748,0.193076
Patrick&Henry Community College,1129,0.1848556926078504,0.171617
William Woods University,5412,0.28854693671922377,0.279046
University of Wisconsin-Richland,1707,0.24481828029951055,0.234093
California State University-Channel Islands,8671,0.29020649146041677,0.281196
Ohio University-Lancaster Campus,795,0.2095660242100426,0.198268
Make School,9798,0.211741529594887,0.200215
Grand Valley State University,49598,0.29026115941660363,0.279715
Northwest Technical College,1468,0.19230329735376647,0.183511
North Carolina Central University,17520,0.34177124395755965,0.331243
Jones County Junior College,3745,0.19693648384088783,0.188858
Northeast State Community College,3418,0.1855259271929239,0.177516
New England School of Art and Design,2050,0.16157398528582195,0.150362
Computer Educational Institute (CEI),8011,0.1149738566546657,0.106819
Occupational Safety and Health Administration (OSHA),1685,0.2615226623008249,0.246931
All,900,0.21597443461658752,0.204312
Misericordia University,4763,0.29961579897124185,0.289568
Governors State University,14305,0.28331727501679527,0.272520
Southern California Institute of Technology,1021,0.11693160453102028,0.109320
Epic Academy,2364,0.250583082514804,0.239473
University of Saint Joseph,3723,0.4090301455321146,0.397263
Eastern Center For Arts and Technology,736,0.2615926961754524,0.253933
Caribbean University,6156,0.24341576104972104,0.232456
Ozarks Technical Community College,7334,0.23734225190029815,0.228332
Computer Learning Center (CLC),7700,0.12306833028786954,0.113953
The Interaction Design Foundation,2243,0.2922272014139562,0.275068
Isothermal Community College,1112,0.22747112797060492,0.216535
Institute For Nonprofit Practice,610,0.566611692237598,0.551075
Seacoast Career Schools-Sanford Campus,676,0.28683793511200334,0.274876
Southern Vermont College,949,0.23367895878834227,0.225490
University of Akron Main Campus,53374,0.21406723635067712,0.204260
Oregon Graduate Institute,521,0.1553493671919016,0.147679
College For Creative Studies,7388,0.16790418192370093,0.159250
Liberty Junior College,1832,0.2097514709418389,0.200310
Trinity Valley Community College,5198,0.22807051972340847,0.218588
Key Realty School,789,0.24249071400183056,0.233725
Falcon Aviation Academy,724,0.17635374717419558,0.167447
Auburn Career Center,700,0.18938702600965515,0.176808
Platt College-San Diego,1312,0.13563039052120085,0.125904
Anaheim University,500,0.24818085759796563,0.240924
Tesst College of Technology,652,0.09318803936647783,0.088779
Southern Methodist University,64267,0.1951711620491537,0.185145
St Clair County Community College,5357,0.1994016547325581,0.193241
Shepherds College,1113,0.263446833811733,0.250953
Sonoma State University,24823,0.2958303824100034,0.283938
Cheonggang Academy,1954,0.1590489972740612,0.149184
Stagecraft Institute of Las Vegas,600,0.20748697404683208,0.196078
Northern Arizona University,55711,0.3013468229550135,0.290281
Corban University,1977,0.36878197639189203,0.356592
College Teaching,740,0.3459798734809829,0.328302
Notre Dame De Namur University,6802,0.2980348113855909,0.286763
